"Pollutant","Modifier","Outcome","Exposure_Type","Exposure_Scale","n","N_Healthy","N_Risk","Mean_LE8_Healthy","Mean_LE8_Risk","Weight_Variables","status","error","Beta_Interaction","SE_Interaction","Interaction_Low","Interaction_High","P_Interaction","Toxicant_Beta_Healthy","Toxicant_Beta_Healthy_Low","Toxicant_Beta_Healthy_High","Toxicant_P_Healthy","Toxicant_Beta_Risk","Toxicant_Beta_Risk_Low","Toxicant_Beta_Risk_High","Toxicant_P_Risk","P_FDR_BH_within_modifier","P_FDR_BH_all_tests","Nominal_P_lt_0_05","FDR05_within_modifier","FDR10_within_modifier","FDR05_all_tests"
"X25_DCP_ln_U","PhysicalActivity","LE8_no_PA","Continuous","Continuous, per 1 SD",2212,1313,899,68.0720269829181,64.6639122834896,"WTSB2YR","ok",,1.43343675190707,0.792696748423011,-0.311277027824876,3.17815053163901,0.0979483675361926,-0.531669874189079,-1.77791801644493,0.71457826806677,0.367903767571349,0.901766877717988,-0.369960307826198,2.17349406326217,0.146886807261291,0.626070743510068,0.62589063985396,FALSE,FALSE,FALSE,FALSE
"Mn_ln_S","PhysicalActivity","LE8_no_PA","Continuous","Continuous, per 1 SD",3437,2047,1390,68.4318514899853,63.9424460431655,"WTSH2YR","ok",,-0.799935468273388,0.447681057674662,-1.78527483266945,0.185403896122671,0.10151827867134,-0.227699823169303,-0.809838626217303,0.354438979878698,0.407666210693413,-1.02763529144269,-2.09114429445469,0.0358737115693037,0.0569004031895961,0.626070743510068,0.62589063985396,FALSE,FALSE,FALSE,FALSE
"Pb_ln_S","PhysicalActivity","LE8_no_PA","Continuous","Continuous, per 1 SD",3437,2047,1390,68.4318514899853,63.9424460431655,"WTSH2YR","ok",,1.08450351112146,0.613768341391418,-0.266391500015105,2.43539852225804,0.10493055589247,-0.0141392137105155,-0.915855081912781,0.88757665449175,0.973087018275836,1.07036429741095,-0.368040147735199,2.5087687425571,0.129718283315446,0.626070743510068,0.62589063985396,FALSE,FALSE,FALSE,FALSE
"n_PFOA_ln_S","PhysicalActivity","LE8_no_PA","Continuous","Continuous, per 1 SD",1045,635,410,67.1766029246344,63.712543554007,"WTSB2YR","ok",,-1.37733470656167,0.881727023451337,-3.10548791672199,0.350818503598654,0.118267391937463,1.64981924482187,0.369843821199427,2.9297946684443,0.011527500311297,0.272484538260196,-1.51202213766126,2.05699121418165,0.764729524369657,0.626070743510068,0.633958646193645,FALSE,FALSE,FALSE,FALSE
"DMDTP_binary_U","PhysicalActivity","LE8_no_PA","Binary","Binary 0/1",1040,640,400,67.3002232142857,63.6928571428571,"WTSB2YR","ok",,-2.92349012763519,1.88286917034402,-6.61384588911029,0.766865633839906,0.120500005858074,1.87443241602844,0.144392643707432,3.60447218834945,0.033708077278881,-1.04905771160675,-4.12150362406187,2.02338820084837,0.503360738573214,0.626070743510068,0.633958646193645,FALSE,FALSE,FALSE,FALSE
"Sm_PFOS_ln_S","PhysicalActivity","LE8_no_PA","Continuous","Continuous, per 1 SD",1045,635,410,67.1766029246344,63.712543554007,"WTSB2YR","ok",,1.28692517016542,0.835629552956234,-0.3508786580461,2.92472899837695,0.123544118510151,0.697073422150099,-0.890886332184131,2.28503317648433,0.389583081059783,1.98399859231552,0.483091070468869,3.48490611416218,0.00957504194785595,0.626070743510068,0.633958646193645,FALSE,FALSE,FALSE,FALSE
"Perchlorate_ln_U","PhysicalActivity","LE8_no_PA","Continuous","Continuous, per 1 SD",2254,1357,897,68.5866933361406,63.670966714445,"WTSA2YR","ok",,-1.31217687593448,0.800199677394429,-3.07340449098974,0.449050739120772,0.129300637092749,2.60283762853655,1.5424463527692,3.6632289043039,0.000215824723392582,1.29066075260207,-0.286365410389773,2.86768691559392,0.0990977374261174,0.626070743510068,0.633958646193645,FALSE,FALSE,FALSE,FALSE
"Furan_binary_S","PhysicalActivity","LE8_no_PA","Binary","Binary 0/1",3375,2004,1371,68.4224408326205,63.9762425758049,"WTSVOC2Y","ok",,-2.1888973789576,1.34791714698832,-5.15564301651196,0.777848258596756,0.132678145433211,-11.201927292952,-13.3510424848489,-9.05281210105501,1.84432918743627e-07,-13.3908246719096,-16.0158062043639,-10.7658431394552,2.2973767726754e-07,0.626070743510068,0.637711086114468,FALSE,FALSE,FALSE,FALSE
"Tl_ln_U","PhysicalActivity","LE8_no_PA","Continuous","Continuous, per 1 SD",2266,1362,904,68.5619886721208,63.6259481668774,"WTSA2YR","ok",,-1.19899939520988,0.744239004438923,-2.83705839954132,0.439059609121568,0.135468669896587,2.35660721957284,1.13771835576883,3.57549608337684,0.00135341823119322,1.15760782436296,0.246609927900567,2.06860572082536,0.0173739741576707,0.626070743510068,0.642239068647711,FALSE,FALSE,FALSE,FALSE
"X24D_ln_U","PhysicalActivity","LE8_no_PA","Continuous","Continuous, per 1 SD",2265,1369,896,68.3418553688824,64.1948341836735,"WTSB2YR|WTSC2YR","ok",,-1.18710506786994,0.753402865749627,-2.84533359495538,0.471123459215504,0.143408173414201,2.33641069037862,1.60390101819858,3.06892036255867,2.21044928551533e-05,1.14930562250869,-0.301784008119637,2.60039525313701,0.109135664964697,0.626070743510068,0.652452453090565,FALSE,FALSE,FALSE,FALSE
"Hg_binary_U","PhysicalActivity","LE8_no_PA","Binary","Binary 0/1",2273,1364,909,68.5588604943444,63.6099324218136,"WTSA2YR","ok",,2.48194499088396,1.61243796962992,-1.06700705183978,6.03089703360769,0.151999352842848,0.446988333035826,-0.874010734400386,1.76798740047204,0.472034578552652,2.92893332391978,-0.0600443634861851,5.91791101132575,0.0540070217110624,0.626070743510068,0.669456998147066,FALSE,FALSE,FALSE,FALSE
"MDA_binary_U","PhysicalActivity","LE8_no_PA","Binary","Binary 0/1",1044,641,403,67.409182081569,63.6884083658277,"WTSB2YR","ok",,-4.75530270989486,3.32211571152809,-11.2665298569646,1.75592443717485,0.152313342509165,1.22743050377422,-2.02743013952047,4.48229114706891,0.459836561678814,-3.52787220612064,-8.40022195903044,1.34447754678916,0.155860834284988,0.626070743510068,0.669456998147066,FALSE,FALSE,FALSE,FALSE
"OXY_binary_U","PhysicalActivity","LE8_no_PA","Binary","Binary 0/1",2257,1364,893,68.3457268537914,64.1697328427452,"WTSB2YR|WTSC2YR","ok",,2.10567577789738,1.37464105518394,-0.919888785015192,5.13124034080995,0.15381131259213,0.113984114476452,-2.49128981471513,2.71925804366804,0.925017535321788,2.21965989237383,-0.131232618404248,4.57055240315192,0.0618987793921263,0.626070743510068,0.669456998147066,FALSE,FALSE,FALSE,FALSE
"X24_DCP_ln_U","PhysicalActivity","LE8_no_PA","Continuous","Continuous, per 1 SD",2212,1313,899,68.0720269829181,64.6639122834896,"WTSB2YR","ok",,0.960697811042878,0.627749650815947,-0.420969854655729,2.34236547674148,0.154158031718796,0.499105707394457,-0.640877041807822,1.63908845659673,0.355936609361622,1.45980351843733,0.429663335827263,2.48994370104741,0.00976741886637484,0.626070743510068,0.669456998147066,FALSE,FALSE,FALSE,FALSE
"PGA_ln_U","PhysicalActivity","LE8_no_PA","Continuous","Continuous, per 1 SD",2211,1333,878,68.5301682563498,63.8342011064107,"WTSA2YR","ok",,1.11342236140853,0.728031818326161,-0.488964866801883,2.71580958961894,0.154409095766565,-1.43719839862205,-2.39003688337439,-0.484359913869711,0.00683347391066973,-0.323776037213522,-1.67619489571442,1.02864282128737,0.608706274060853,0.626070743510068,0.669456998147066,FALSE,FALSE,FALSE,FALSE
"Mo_ln_U","PhysicalActivity","LE8_no_PA","Continuous","Continuous, per 1 SD",2265,1361,904,68.5467618347853,63.6259481668774,"WTSA2YR","ok",,-1.07484309435674,0.704788007825138,-2.62607104059042,0.476384851876934,0.155467231609883,1.77180155808122,0.669454143177763,2.87414897298468,0.00465195930692796,0.696958463724477,-0.512217789648433,1.90613471709739,0.23076303860326,0.626070743510068,0.669456998147066,FALSE,FALSE,FALSE,FALSE
"TCPY_ln_U","PhysicalActivity","LE8_no_PA","Continuous","Continuous, per 1 SD",2243,1357,886,68.3598273502474,64.2155756207675,"WTSB2YR|WTSC2YR","ok",,-1.11376856230166,0.745265560911103,-2.75408700219437,0.526549877591048,0.163178363055853,1.76392489282575,0.820224025937493,2.707625759714,0.00171812832289107,0.650156330524086,-0.543999721127223,1.84431238217539,0.255972205429452,0.639830949876896,0.669456998147066,FALSE,FALSE,FALSE,FALSE
"m_p_Xylene_binary_S","PhysicalActivity","LE8_no_PA","Binary","Binary 0/1",3358,1995,1363,68.390261367705,63.984383188345,"WTSVOC2Y","ok",,1.61182895039451,1.11333419474768,-0.838603090467702,4.06226099125672,0.175581522791357,-2.82363990848182,-4.46499620894996,-1.18228360801368,0.00301359032087144,-1.21181095808731,-3.77659546980329,1.35297355362866,0.320694048092983,0.655349610660338,0.669456998147066,FALSE,FALSE,FALSE,FALSE
"X1_PH_ln_U","PhysicalActivity","LE8_no_PA","Continuous","Continuous, per 1 SD",2260,1358,902,68.5914159478224,63.6308203991131,"WTSA2YR","ok",,-1.23025888042595,0.850526077995078,-3.10225415636407,0.641736395512156,0.175932781385326,-0.998459752949108,-2.1595511882268,0.162631682328584,0.084993889031816,-2.22871863337506,-3.38515679158021,-1.07228047516991,0.00138468470651524,0.655349610660338,0.669456998147066,FALSE,FALSE,FALSE,FALSE
"A_a_C_binary_U","PhysicalActivity","LE8_no_PA","Binary","Binary 0/1",1162,733,429,69.4825570064315,64.2940392940393,"WTSA2YR","ok",,3.53379533206673,2.69138703990095,-1.74122633459699,8.80881699873045,0.18918242875418,-6.38234529829314,-8.48481250744113,-4.27987808914515,2.68542493713422e-09,-2.84854996622641,-6.95152812806552,1.2544281956127,0.173598270039518,0.678644646043185,0.675491610430536,FALSE,FALSE,FALSE,FALSE
"W_ln_U","PhysicalActivity","LE8_no_PA","Continuous","Continuous, per 1 SD",2265,1361,904,68.5467618347853,63.6259481668774,"WTSA2YR","ok",,-1.17191081336062,0.841623593776218,-3.02431185364507,0.680490226923826,0.191295806267207,0.378606365587426,-0.666002734143627,1.42321546531848,0.441912770365707,-0.793304447773198,-2.06055984656062,0.473950951014221,0.195641726085981,0.678644646043185,0.675491610430536,FALSE,FALSE,FALSE,FALSE
"Harman_ln_U","PhysicalActivity","LE8_no_PA","Continuous","Continuous, per 1 SD",1163,734,429,69.5007785130401,64.2457542457542,"WTSA2YR","ok",,1.22948360045228,0.961370396208788,-0.654767751919946,3.11373495282451,0.200937034871263,-0.131301413797975,-0.784067449797921,0.52146462220197,0.693404353837121,1.09818218665431,-0.806483928657321,3.00284830196593,0.258448610569006,0.696270190600422,0.700341946101009,FALSE,FALSE,FALSE,FALSE
"BuP_binary_U","PhysicalActivity","LE8_no_PA","Binary","Binary 0/1",2214,1315,899,68.048886474742,64.6639122834896,"WTSB2YR","ok",,-2.16059444023557,1.65095900883509,-5.7943307186012,1.47314183813007,0.217321072873092,1.98049895950862,-0.64158165224301,4.60257957126026,0.124625677333465,-0.180095480726943,-3.06353586079017,2.70334489933628,0.893143062907293,0.721737787678314,0.709857390100895,FALSE,FALSE,FALSE,FALSE
"U_ln_U","PhysicalActivity","LE8_no_PA","Continuous","Continuous, per 1 SD",2266,1362,904,68.5619886721208,63.6259481668774,"WTSA2YR","ok",,0.784250040895292,0.614893368840562,-0.56912113896154,2.13762122075212,0.228436295099209,-1.08474326483307,-1.98602097139928,-0.18346555826686,0.022625887493359,-0.300493223937779,-1.41410216810077,0.813115720225214,0.564587474194768,0.721737787678314,0.717045429584856,FALSE,FALSE,FALSE,FALSE
"n_PFOS_ln_S","PhysicalActivity","LE8_no_PA","Continuous","Continuous, per 1 SD",1045,635,410,67.1766029246344,63.712543554007,"WTSB2YR","ok",,1.19426146940372,0.993205593627348,-0.752385723349601,3.14090866215705,0.229196477617615,1.05877475206662,-0.522611413318228,2.64016091745147,0.189438700183316,2.25303622147035,0.878383858676149,3.62768858426454,0.00131652100110213,0.721737787678314,0.717045429584856,FALSE,FALSE,FALSE,FALSE
"MeA_a_C_binary_U","PhysicalActivity","LE8_no_PA","Binary","Binary 0/1",1162,734,428,69.5007785130401,64.1805740987984,"WTSA2YR","ok",,2.66567230294702,2.22391052918132,-1.69311223908778,7.02445684498183,0.230667225327109,-9.50684033993883,-11.8765135242789,-7.1371671555988,3.74631169793211e-15,-6.84116803699181,-10.9422203165041,-2.74011575747949,0.00107732858934142,0.721737787678314,0.717045429584856,FALSE,FALSE,FALSE,FALSE
"As_III_binary_U","PhysicalActivity","LE8_no_PA","Binary","Binary 0/1",2272,1364,908,68.5750942605781,63.6493077407174,"WTSA2YR","ok",,1.9834755807019,1.58656600711269,-1.50853265645898,5.47548381786279,0.237179806757347,1.71132110110849,-0.285162773566743,3.70780497578373,0.0858724735991671,3.69479668181039,0.565302853899031,6.82429050972176,0.0247572694157995,0.721737787678314,0.717045429584856,FALSE,FALSE,FALSE,FALSE
"NPMA_ln_U","PhysicalActivity","LE8_no_PA","Continuous","Continuous, per 1 SD",2224,1347,877,68.5571110404072,63.654503990878,"WTSA2YR","ok",,-0.9797158714894,0.783970352953292,-2.7052229842914,0.745791241312601,0.237350010713003,1.19668170157869,0.310519810417426,2.08284359273995,0.0126945920440717,0.216965830089288,-1.22349152949223,1.65742318967081,0.746482881029363,0.721737787678314,0.717045429584856,FALSE,FALSE,FALSE,FALSE
"Chloroform_binary_S","PhysicalActivity","LE8_no_PA","Binary","Binary 0/1",3280,1944,1336,68.4373162845385,63.9055816937553,"WTSVOC2Y","ok",,-1.25284717031211,1.0905626191376,-3.65315931118464,1.14746497056042,0.275002754458577,0.994145124491481,-0.369629721403349,2.35791997038631,0.136919209253919,-0.258702045820632,-2.31194643603628,1.79454234439502,0.786679152220956,0.791514137119995,0.765743909399809,FALSE,FALSE,FALSE,FALSE
"DEP_ln_U","PhysicalActivity","LE8_no_PA","Continuous","Continuous, per 1 SD",1046,644,402,67.392413487134,63.6105188343994,"WTSB2YR","ok",,-1.25666711630933,1.15133615671379,-3.51324451756712,0.999910284948449,0.275059157639849,1.74712781754664,0.257423570121851,3.23683206497142,0.0215248626872589,0.490460701237302,-1.39598637604634,2.37690777852094,0.610349598437285,0.791514137119995,0.765743909399809,FALSE,FALSE,FALSE,FALSE
"X2_HPMA_ln_U","PhysicalActivity","LE8_no_PA","Continuous","Continuous, per 1 SD",2230,1343,887,68.5974896287629,63.7445643420841,"WTSA2YR","ok",,-1.00265965522195,0.875150038659444,-2.92885190316501,0.923532592721105,0.276233121679461,0.176355906684793,-0.84253400914435,1.19524582251394,0.710487561847214,-0.826303748537161,-2.31666792447445,0.664060427400127,0.247868562449779,0.791514137119995,0.765743909399809,FALSE,FALSE,FALSE,FALSE
"X1_PY_ln_U","PhysicalActivity","LE8_no_PA","Continuous","Continuous, per 1 SD",2259,1358,901,68.5914159478224,63.6633898842556,"WTSA2YR","ok",,-1.0362442245348,0.957313970621878,-3.14327806742195,1.07078961835236,0.302210631738304,-0.516428481341509,-1.93051967472935,0.897662712046335,0.438535987852876,-1.55267270587631,-3.00935655072115,-0.0959888610314581,0.0387585128756127,0.833616069729322,0.785123573184402,FALSE,FALSE,FALSE,FALSE
"MHBP_ln_U","PhysicalActivity","LE8_no_PA","Continuous","Continuous, per 1 SD",2131,1255,876,68.0910643141719,64.5694716242661,"WTSB2YR|WTSSBH2Y","ok",,-0.694810149239944,0.646733725600049,-2.11826148181643,0.728641183336543,0.305672900553147,1.69663805644404,0.617682698997711,2.77559341389037,0.00532367136450111,1.00182790720409,-0.00413229464261566,2.0077881090508,0.0507956054551369,0.833616069729322,0.785123573184402,FALSE,FALSE,FALSE,FALSE
"MEHHP_ln_U","PhysicalActivity","LE8_no_PA","Continuous","Continuous, per 1 SD",2212,1313,899,68.0720269829181,64.6639122834896,"WTSB2YR","ok",,-0.760278442196483,0.710809552797567,-2.3247597195553,0.804202835162336,0.307710629765857,-0.416882726625494,-1.41996017673367,0.586194723482681,0.379944313702669,-1.17716116882198,-2.32645342482796,-0.0278689128159986,0.0455406903729462,0.833616069729322,0.785123573184402,FALSE,FALSE,FALSE,FALSE
"MCPP_ln_U","PhysicalActivity","LE8_no_PA","Continuous","Continuous, per 1 SD",2212,1313,899,68.0720269829181,64.6639122834896,"WTSB2YR","ok",,0.636383140186251,0.623565417871389,-0.736075090895018,2.00884137126752,0.32938614871521,0.131967775365796,-0.820476007378853,1.08441155811044,0.766087788175962,0.768350915552047,-0.306179484164814,1.84288131526891,0.143828977056875,0.844071065541125,0.785315449316656,FALSE,FALSE,FALSE,FALSE
"PFNA_ln_S","PhysicalActivity","LE8_no_PA","Continuous","Continuous, per 1 SD",2211,1301,910,67.869221477984,64.6993720565149,"WTSB2YR","ok",,0.726914027849557,0.722176922432968,-0.862586661386055,2.31641471708517,0.335775210592189,0.097980169880329,-1.16156055888067,1.35752089864132,0.867163238054812,0.824894197729886,-0.579893298579727,2.2296816940395,0.222699978947997,0.844071065541125,0.785315449316656,FALSE,FALSE,FALSE,FALSE
"Cs_ln_U","PhysicalActivity","LE8_no_PA","Continuous","Continuous, per 1 SD",2266,1362,904,68.5619886721208,63.6259481668774,"WTSA2YR","ok",,0.624325488403707,0.620368691989826,-0.74109679645136,1.98974777325877,0.335858585847751,1.54187374757955,0.309377887553215,2.77436960760589,0.0187737870128146,2.16619923598326,0.892198415493758,3.44020005647276,0.00325280126292014,0.844071065541125,0.785315449316656,FALSE,FALSE,FALSE,FALSE
"Benzene_binary_S","PhysicalActivity","LE8_no_PA","Binary","Binary 0/1",3280,1951,1329,68.2975763344805,63.9949478662797,"WTSVOC2Y","ok",,-1.35131928322317,1.3452984302671,-4.31230116413564,1.60966259768929,0.336734276488945,-5.22830018061676,-7.73053981039492,-2.7260605508386,0.000766372358177324,-6.57961946383993,-8.63373255088878,-4.52550637679109,2.12637383722457e-05,0.844071065541125,0.785315449316656,FALSE,FALSE,FALSE,FALSE
"PFHxA_binary_U","PhysicalActivity","LE8_no_PA","Binary","Binary 0/1",1094,615,479,68.7409988385598,65.284819564569,"WTSSBH2Y","ok",,-2.5600589595866,2.71334024122831,-7.87810811019731,2.75799019102411,0.345420986742112,2.16317286088116,-1.83839739589241,6.16474311765474,0.289363346362083,-0.396886098705437,-3.56355346313647,2.7697812657256,0.80595547332082,0.844071065541125,0.791811184993457,FALSE,FALSE,FALSE,FALSE
"MEOHP_ln_U","PhysicalActivity","LE8_no_PA","Continuous","Continuous, per 1 SD",2212,1313,899,68.0720269829181,64.6639122834896,"WTSB2YR","ok",,-0.723991605715866,0.765907781983499,-2.40974326786025,0.961760056428518,0.364820899071978,-0.284089229089869,-1.29379559978676,0.725617141607019,0.548352696534509,-1.00808083480573,-2.29579319914366,0.279631529532196,0.112838961715994,0.844071065541125,0.811318118831713,FALSE,FALSE,FALSE,FALSE
"X2_NP_ln_U","PhysicalActivity","LE8_no_PA","Continuous","Continuous, per 1 SD",2222,1337,885,68.6830857997649,63.7328490718321,"WTSA2YR","ok",,-0.769759052295808,0.826107584156886,-2.58800958566427,1.04849148107265,0.371444864747875,-3.40363220254912,-4.48812377355697,-2.31914063154126,2.56145373106132e-05,-4.17339125484492,-5.61057091309736,-2.73621159659249,5.141419117404e-05,0.844071065541125,0.822978213344734,FALSE,FALSE,FALSE,FALSE
"CEMA_CEM_ln_U","PhysicalActivity","LE8_no_PA","Continuous","Continuous, per 1 SD",2240,1348,892,68.5491733785502,63.6859385009609,"WTSA2YR","ok",,0.722895226406532,0.788766981261868,-1.01316919412112,2.45895964693418,0.379065809329043,-3.1767601924177,-4.04529606283469,-2.3082243220007,6.15375626142115e-06,-2.45386496601117,-4.00774483069245,-0.89998510132988,0.00518700965947918,0.844071065541125,0.833665027159075,FALSE,FALSE,FALSE,FALSE
"X3_HPMA_ln_U","PhysicalActivity","LE8_no_PA","Continuous","Continuous, per 1 SD",2170,1311,859,68.5790563364934,63.5897222684184,"WTSA2YR","ok",,0.744959444070614,0.817988771173276,-1.05542170240336,2.54534059054459,0.381966076959693,-2.78080946414121,-3.80357302312946,-1.75804590515297,9.129873725164e-05,-2.0358500200706,-3.48124168744721,-0.590458352693983,0.0101021244889014,0.844071065541125,0.83388931087171,FALSE,FALSE,FALSE,FALSE
"AsB_binary_U","PhysicalActivity","LE8_no_PA","Binary","Binary 0/1",2272,1364,908,68.5750942605781,63.6493077407174,"WTSA2YR","ok",,-0.939485172895915,1.0375341156691,-3.2230823645724,1.34411201878057,0.384606097292417,2.15529529842189,0.470710005839518,3.83988059100427,0.0167877061703907,1.21581012552598,-0.880414780465639,3.31203503151759,0.228045626270329,0.844071065541125,0.836588445205402,FALSE,FALSE,FALSE,FALSE
"BDCPP_ln_U","PhysicalActivity","LE8_no_PA","Continuous","Continuous, per 1 SD",2042,1227,815,68.2663872394924,64.1226993865031,"WTSSBI2Y|WTSSCH2Y","ok",,-0.755315713338313,0.838706066549099,-2.60129531949171,1.09066389281509,0.387107491250607,0.45214812648727,-0.618802245740702,1.52309849871524,0.372706743616386,-0.303167586851043,-1.81838495070361,1.21204977700152,0.668192340714764,0.844071065541125,0.838967508310406,FALSE,FALSE,FALSE,FALSE
